Mod:Item:MetaData, Localized Name
gregtech:ore_pyrolusite_0:2, 末地石软锰矿矿石
gregtech:ore_pyrope_0:0, 镁铝榴石矿石
gregtech:ore_pyrope_0:1, 地狱岩镁铝榴石矿石
gregtech:ore_pyrope_0:2, 末地石镁铝榴石矿石
gregtech:ore_rock_salt_0:0, 岩盐矿石
gregtech:ore_rock_salt_0:1, 地狱岩岩盐矿石
gregtech:ore_rock_salt_0:2, 末地石岩盐矿石
gregtech:ore_ruby_0:0, 红宝石矿石
gregtech:ore_ruby_0:1, 地狱岩红宝石矿石
gregtech:ore_ruby_0:2, 末地石红宝石矿石
gregtech:ore_salt_0:0, 盐矿石
gregtech:ore_salt_0:1, 地狱岩盐矿石
gregtech:ore_salt_0:2, 末地石盐矿石
gregtech:ore_saltpeter_0:0, 硝石矿石
gregtech:ore_saltpeter_0:1, 地狱岩硝石矿石
gregtech:ore_saltpeter_0:2, 末地石硝石矿石
gregtech:ore_sapphire_0:0, 蓝宝石矿石
gregtech:ore_sapphire_0:1, 地狱岩蓝宝石矿石
gregtech:ore_sapphire_0:2, 末地石蓝宝石矿石
gregtech:ore_scheelite_0:0, 白钨矿矿石
gregtech:ore_scheelite_0:1, 地狱岩白钨矿矿石
gregtech:ore_scheelite_0:2, 末地石白钨矿矿石
gregtech:ore_sodalite_0:0, 方钠石矿石
gregtech:ore_sodalite_0:1, 地狱岩方钠石矿石
gregtech:ore_sodalite_0:2, 末地石方钠石矿石
gregtech:ore_tantalite_0:0, 钽铁矿矿石
gregtech:ore_tantalite_0:1, 地狱岩钽铁矿矿石
gregtech:ore_tantalite_0:2, 末地石钽铁矿矿石
gregtech:ore_spessartine_0:0, 锰铝榴石矿石
gregtech:ore_spessartine_0:1, 地狱岩锰铝榴石矿石
gregtech:ore_spessartine_0:2, 末地石锰铝榴石矿石
gregtech:ore_sphalerite_0:0, 闪锌矿矿石
gregtech:ore_sphalerite_0:1, 地狱岩闪锌矿矿石
gregtech:ore_sphalerite_0:2, 末地石闪锌矿矿石
gregtech:ore_stibnite_0:0, 辉锑矿矿石
gregtech:ore_stibnite_0:1, 地狱岩辉锑矿矿石
gregtech:ore_stibnite_0:2, 末地石辉锑矿矿石
gregtech:ore_tetrahedrite_0:0, 黝铜矿矿石
gregtech:ore_tetrahedrite_0:1, 地狱岩黝铜矿矿石
gregtech:ore_tetrahedrite_0:2, 末地石黝铜矿矿石
gregtech:ore_topaz_0:0, 黄玉矿石
gregtech:ore_topaz_0:1, 地狱岩黄玉矿石
gregtech:ore_topaz_0:2, 末地石黄玉矿石
gregtech:ore_tungstate_0:0, 钨酸锂矿石
gregtech:ore_tungstate_0:1, 地狱岩钨酸锂矿石
gregtech:ore_tungstate_0:2, 末地石钨酸锂矿石
gregtech:ore_uraninite_0:0, 晶质铀矿矿石
gregtech:ore_uraninite_0:1, 地狱岩晶质铀矿矿石
gregtech:ore_uraninite_0:2, 末地石晶质铀矿矿石
gregtech:ore_wulfenite_0:0, 钼铅矿矿石
gregtech:ore_wulfenite_0:1, 地狱岩钼铅矿矿石
gregtech:ore_wulfenite_0:2, 末地石钼铅矿矿石
gregtech:ore_yellow_limonite_0:0, 黄褐铁矿矿石
gregtech:ore_yellow_limonite_0:1, 地狱岩黄褐铁矿矿石
gregtech:ore_yellow_limonite_0:2, 末地石黄褐铁矿矿石
gregtech:ore_nether_quartz_0:0, 下界石英矿石
gregtech:ore_nether_quartz_0:1, 下界石英矿石
gregtech:ore_nether_quartz_0:2, 末地石下界石英矿石
gregtech:ore_quartzite_0:0, 石英岩矿石
gregtech:ore_quartzite_0:1, 地狱岩石英岩矿石
gregtech:ore_quartzite_0:2, 末地石石英岩矿石
gregtech:ore_graphite_0:0, 石墨矿石
gregtech:ore_graphite_0:1, 地狱岩石墨矿石
gregtech:ore_graphite_0:2, 末地石石墨矿石
gregtech:ore_bornite_0:0, 斑铜矿矿石
gregtech:ore_bornite_0:1, 地狱岩斑铜矿矿石
gregtech:ore_bornite_0:2, 末地石斑铜矿矿石
gregtech:ore_chalcocite_0:0, 辉铜矿矿石
gregtech:ore_chalcocite_0:1, 地狱岩辉铜矿矿石
gregtech:ore_chalcocite_0:2, 末地石辉铜矿矿石
gregtech:ore_realgar_0:0, 雄黄矿石
gregtech:ore_realgar_0:1, 地狱岩雄黄矿石
gregtech:ore_realgar_0:2, 末地石雄黄矿石
gregtech:ore_bastnasite_0:0, 氟碳镧铈矿矿石
gregtech:ore_bastnasite_0:1, 地狱岩氟碳镧铈矿矿石
gregtech:ore_bastnasite_0:2, 末地石氟碳镧铈矿矿石
gregtech:ore_pentlandite_0:0, 镍黄铁矿矿石
gregtech:ore_pentlandite_0:1, 地狱岩镍黄铁矿矿石
gregtech:ore_pentlandite_0:2, 末地石镍黄铁矿矿石
gregtech:ore_spodumene_0:0, 锂辉石矿石
gregtech:ore_spodumene_0:1, 地狱岩锂辉石矿石
gregtech:ore_spodumene_0:2, 末地石锂辉石矿石
gregtech:ore_lepidolite_0:0, 锂云母矿石
gregtech:ore_lepidolite_0:1, 地狱岩锂云母矿石
gregtech:ore_lepidolite_0:2, 末地石锂云母矿石
gregtech:ore_glauconite_sand_0:0, 海绿石矿砂矿石
gregtech:ore_glauconite_sand_0:1, 地狱岩海绿石矿砂矿石
gregtech:ore_glauconite_sand_0:2, 末地石海绿石矿砂矿石
gregtech:ore_malachite_0:0, 孔雀石矿石
gregtech:ore_malachite_0:1, 地狱岩孔雀石矿石
gregtech:ore_malachite_0:2, 末地石孔雀石矿石
gregtech:ore_mica_0:0, 云母矿石
gregtech:ore_mica_0:1, 地狱岩云母矿石
gregtech:ore_mica_0:2, 末地石云母矿石
gregtech:ore_barite_0:0, 重晶石矿石
gregtech:ore_barite_0:1, 地狱岩重晶石矿石
gregtech:ore_barite_0:2, 末地石重晶石矿石
gregtech:ore_alunite_0:0, 明矾石矿石
gregtech:ore_alunite_0:1, 地狱岩明矾石矿石
gregtech:ore_alunite_0:2, 末地石明矾石矿石
gregtech:ore_talc_0:0, 滑石矿石
gregtech:ore_talc_0:1, 地狱岩滑石矿石
gregtech:ore_talc_0:2, 末地石滑石矿石
gregtech:ore_soapstone_0:0, 皂石矿石
gregtech:ore_soapstone_0:1, 地狱岩皂石矿石
gregtech:ore_soapstone_0:2, 末地石皂石矿石
gregtech:ore_kyanite_0:0, 蓝晶石矿石
gregtech:ore_kyanite_0:1, 地狱岩蓝晶石矿石
gregtech:ore_kyanite_0:2, 末地石蓝晶石矿石
gregtech:ore_pyrochlore_0:0, 烧绿石矿石
gregtech:ore_pyrochlore_0:1, 地狱岩烧绿石矿石
gregtech:ore_pyrochlore_0:2, 末地石烧绿石矿石
gregtech:ore_oilsands_0:0, 油砂矿石
gregtech:ore_oilsands_0:1, 地狱岩油砂矿石
gregtech:ore_oilsands_0:2, 末地石油砂矿石
gregtech:ore_olivine_0:0, 橄榄石矿石
gregtech:ore_olivine_0:1, 地狱岩橄榄石矿石
gregtech:ore_olivine_0:2, 末地石橄榄石矿石
gregtech:ore_opal_0:0, 猫眼石矿石
gregtech:ore_opal_0:1, 地狱岩猫眼石矿石
gregtech:ore_opal_0:2, 末地石猫眼石矿石
gregtech:ore_amethyst_0:0, 紫水晶矿石
gregtech:ore_amethyst_0:1, 地狱岩紫水晶矿石
gregtech:ore_amethyst_0:2, 末地石紫水晶矿石
gregtech:ore_lapis_0:0, 青金石矿石
gregtech:ore_lapis_0:1, 地狱岩青金石矿石
gregtech:ore_lapis_0:2, 末地石青金石矿石
gregtech:ore_apatite_0:0, 磷灰石矿石
gregtech:ore_apatite_0:1, 地狱岩磷灰石矿石
gregtech:ore_apatite_0:2, 末地石磷灰石矿石
gregtech:ore_tricalcium_phosphate_0:0, 磷酸三钙矿石
gregtech:ore_tricalcium_phosphate_0:1, 地狱岩磷酸三钙矿石
gregtech:ore_tricalcium_phosphate_0:2, 末地石磷酸三钙矿石
gregtech:ore_garnet_red_0:0, 红石榴石矿石
gregtech:ore_garnet_red_0:1, 地狱岩红石榴石矿石
gregtech:ore_garnet_red_0:2, 末地石红石榴石矿石
gregtech:ore_garnet_yellow_0:0, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:1, 地狱岩黄石榴石矿石
gregtech:ore_garnet_yellow_0:2, 末地石黄石榴石矿石
gregtech:ore_vanadium_magnetite_0:0, 钒磁铁矿矿石
gregtech:ore_vanadium_magnetite_0:1, 地狱岩钒磁铁矿矿石
gregtech:ore_vanadium_magnetite_0:2, 末地石钒磁铁矿矿石
gregtech:ore_pollucite_0:0, 铯榴石矿石
gregtech:ore_pollucite_0:1, 地狱岩铯榴石矿石
gregtech:ore_pollucite_0:2, 末地石铯榴石矿石
gregtech:ore_bentonite_0:0, 膨润土矿石
gregtech:ore_bentonite_0:1, 地狱岩膨润土矿石
gregtech:ore_bentonite_0:2, 末地石膨润土矿石
gregtech:ore_fullers_earth_0:0, 漂白土矿石
gregtech:ore_fullers_earth_0:1, 地狱岩漂白土矿石
gregtech:ore_fullers_earth_0:2, 末地石漂白土矿石
gregtech:ore_pitchblende_0:0, 沥青铀矿矿石
gregtech:ore_pitchblende_0:1, 地狱岩沥青铀矿矿石
gregtech:ore_pitchblende_0:2, 末地石沥青铀矿矿石
gregtech:ore_monazite_0:0, 独居石矿石
gregtech:ore_monazite_0:1, 地狱岩独居石矿石
gregtech:ore_monazite_0:2, 末地石独居石矿石
gregtech:ore_trona_0:0, 天然碱矿石
gregtech:ore_trona_0:1, 地狱岩天然碱矿石
gregtech:ore_trona_0:2, 末地石天然碱矿石
gregtech:ore_gypsum_0:0, 石膏矿石
gregtech:ore_gypsum_0:1, 地狱岩石膏矿石
gregtech:ore_gypsum_0:2, 末地石石膏矿石
gregtech:ore_zeolite_0:0, 沸石矿石
gregtech:ore_zeolite_0:1, 地狱岩沸石矿石
gregtech:ore_zeolite_0:2, 末地石沸石矿石
gregtech:ore_redstone_0:0, 红石矿石
gregtech:ore_redstone_0:1, 地狱岩红石矿石
gregtech:ore_redstone_0:2, 末地石红石矿石
gregtech:ore_electrotine_0:0, 蓝石矿石
gregtech:ore_electrotine_0:1, 地狱岩蓝石矿石
gregtech:ore_electrotine_0:2, 末地石蓝石矿石
gregtech:ore_diatomite_0:0, 硅藻土矿石
gregtech:ore_diatomite_0:1, 地狱岩硅藻土矿石
gregtech:ore_diatomite_0:2, 末地石硅藻土矿石
gregtech:ore_granitic_mineral_sand_0:0, 花岗岩矿砂矿石
gregtech:ore_granitic_mineral_sand_0:1, 地狱岩花岗岩矿砂矿石
gregtech:ore_granitic_mineral_sand_0:2, 末地石花岗岩矿砂矿石
gregtech:ore_garnet_sand_0:0, 石榴石砂矿石
gregtech:ore_garnet_sand_0:1, 地狱岩石榴石砂矿石
gregtech:ore_garnet_sand_0:2, 末地石石榴石砂矿石
gregtech:ore_basaltic_mineral_sand_0:0, 玄武岩矿砂矿石
gregtech:ore_basaltic_mineral_sand_0:1, 地狱岩玄武岩矿砂矿石
gregtech:ore_basaltic_mineral_sand_0:2, 末地石玄武岩矿砂矿石
logisticspipes:module_item_sink, 物品收纳模块
logisticspipes:module_passive_supplier, 被动补给模块
logisticspipes:module_extractor, 提取模块
logisticspipes:module_item_sink_polymorphic, 同类物品收纳模块
logisticspipes:module_quick_sort, 快速分拣模块
logisticspipes:module_terminus, 终结模块
logisticspipes:module_extractor_advanced, 高级提取模块
logisticspipes:module_provider, 供应模块
logisticspipes:module_item_sink_mod, 基于物品所属模组的收纳模块
logisticspipes:module_item_sink_oredict, 矿物词典收纳模块
logisticspipes:module_enchantment_sink, 附魔收纳模块
logisticspipes:module_enchantment_sink_mk2, 附魔收纳模块mk2
logisticspipes:module_crafter, 合成模块
logisticspipes:module_active_supplier, 主动补给模块
logisticspipes:module_item_sink_creativetab, 基于创造模式标签的物品收纳模块
logisticspipes:upgrade_sneaky_combination, 多选连接升级
logisticspipes:upgrade_sneaky, 选择连接升级
logisticspipes:upgrade_speed, 物品加速升级
logisticspipes:upgrade_disconnection, 断开连接升级
logisticspipes:upgrade_satellite_advanced, 高级卫星升级
logisticspipes:upgrade_fluid_crafting, 流体合成升级
logisticspipes:upgrade_crafting_byproduct, 副产物提取升级
logisticspipes:upgrade_pattern, 放置规则升级
logisticspipes:upgrade_fuzzy, 模糊升级
logisticspipes:upgrade_power_transportation, 能量运输升级
logisticspipes:upgrade_power_supplier_mj, MJ能量补给升级
logisticspipes:upgrade_power_supplier_rf, RF能量补给升级
logisticspipes:upgrade_power_supplier_eu_lv, EU低压能量补给升级
logisticspipes:upgrade_power_supplier_eu_mv, EU中压能量补给升级
logisticspipes:upgrade_power_supplier_eu_hv, EU高压能量补给升级
logisticspipes:upgrade_power_supplier_eu_ev, EU超高压能量补给升级
logisticspipes:upgrade_cc_remote_control, CC遥控升级
logisticspipes:upgrade_crafting_monitoring, 合成监视升级
logisticspipes:upgrade_opaque, 不透明升级
logisticspipes:upgrade_crafting_cleanup, 合成残余物清理升级
logisticspipes:upgrade_logic_controller, 控制器升级
logisticspipes:upgrade_module_upgrade, 升级模块升级
logisticspipes:upgrade_action_speed, 运动速度升级
logisticspipes:upgrade_item_extraction, 物品提取升级
logisticspipes:upgrade_item_stack_extraction, 物品栈提取升级
logisticspipes:pipe_basic, 基础物流管道
logisticspipes:pipe_request, 请求物流管道
logisticspipes:pipe_provider, 供应物流管道
logisticspipes:pipe_crafting, 合成物流管道
logisticspipes:pipe_satellite, 卫星物流管道
logisticspipes:pipe_supplier, 补给物流管道
logisticspipes:pipe_chassis_mk1, 物流底盘MK1
logisticspipes:pipe_chassis_mk2, 物流底盘MK2
logisticspipes:pipe_chassis_mk3, 物流底盘MK3
logisticspipes:pipe_chassis_mk4, 物流底盘MK4
logisticspipes:pipe_chassis_mk5, 物流底盘MK5
logisticspipes:pipe_request_mk2, 请求物流管道MK2
logisticspipes:pipe_remote_orderer, 远程请求物流管道
logisticspipes:pipe_inventory_system_connector, 物流网络连接器
logisticspipes:pipe_system_entrance, 物流系统入口管道
logisticspipes:pipe_system_destination, 物流系统目标管道
logisticspipes:pipe_firewall, 物流防火墙管道
logisticspipes:pipe_fluid_basic, 物流流体基础管道
logisticspipes:pipe_fluid_supplier, 物流流体容器补给管道
logisticspipes:pipe_fluid_insertion, 物流流体插入管道
logisticspipes:pipe_fluid_provider, 物流流体供应管道
logisticspipes:pipe_fluid_request, 物流流体请求管道
logisticspipes:pipe_fluid_extractor, 物流流体抽取管道
logisticspipes:pipe_fluid_satellite, 物流流体卫星管道
logisticspipes:pipe_fluid_supplier_mk2, 物流流体补给管道
logisticspipes:pipe_fluid_terminus, Logistics Fluid Terminus Pipe
logisticspipes:pipe_request_table, 物流请求桌
logisticspipes:pipe_transport_basic, 无路由运输管道
logisticspipes:pipe_hs_curve, 曲线高速管道
logisticspipes:pipe_hs_speedup, 变速高速管道
logisticspipes:pipe_hs_s_curve, S型曲线高速管道
logisticspipes:pipe_hs_line, 直线高速管道
logisticspipes:pipe_hs_gain, 上升高速管道
logisticspipes:item_card:0, 物流物品卡片
logisticspipes:remote_orderer, 远程请求器
logisticspipes:sign_creator:0, 合成管道标牌
logisticspipes:hud_glasses, 物流HUD眼镜
logisticspipes:parts:0, 物流HUD眼镜镜架
logisticspipes:parts:1, 物流HUD眼镜镜片
logisticspipes:parts:2, 物流HUD眼镜镜框
logisticspipes:parts:3, 纳米漏斗
logisticspipes:module_blank, 空白模块
logisticspipes:disk, 物流磁盘
logisticspipes:fluid_container, 物流流体载体
logisticspipes:broken_item, Logistics Broken Item
logisticspipes:guide_book, 物流管道指南手册
logisticspipes:pipe_controller, 管道控制器	
logisticspipes:pipe_manager, 管道管理器
logisticspipes:logistics_programmer, 程序编译器
logisticspipes:chip_basic, 基础芯片
logisticspipes:chip_basic_raw, 原始基础芯片
logisticspipes:chip_advanced, 高级芯片
logisticspipes:chip_advanced_raw, 原始高级芯片
logisticspipes:chip_fpga, FPGA芯片
logisticspipes:chip_fpga_raw, 原始FPGA芯片
logisticspipes:frame, 物流设备框架
logisticspipes:power_junction, 物流能量中枢
logisticspipes:security_station, 物流安全站
logisticspipes:crafting_table, 物流合成桌
logisticspipes:crafting_table_fuzzy, 物流模糊合成桌
logisticspipes:statistics_table, 物流统计桌
logisticspipes:power_provider_rf, 物流RF能量供应器
logisticspipes:power_provider_eu, 物流EU能量供应器
logisticspipes:power_provider_mj, 物流MJ能量供应器
logisticspipes:program_compiler, 物流程序编译器
immersivetech:connectors, tile.immersivetech.connectors.name
immersivetech:metal_trash:0, 垃圾桶
immersivetech:metal_trash:1, 流体垃圾桶
immersivetech:metal_trash:2, 能量垃圾桶
immersivetech:metal_barrel:0, 创造模式金属桶
immersivetech:metal_barrel:1, 无盖金属桶
immersivetech:metal_barrel:2, 钢制金属桶
immersivetech:valve:0, 流体控制阀
immersivetech:valve:1, 载荷控制器
immersivetech:valve:2, 物品控制器
immersivetech:stone_decoration, tile.immersivetech.stone_decoration.name
immersivetech:stone_decoration_slab, tile.immersivetech.stone_decoration_slab.name
immersivetech:wooden_crate, tile.immersivetech.wooden_crate.name
immersivetech:material:0, 盐
modularmachinery:itemblueprint, 机械蓝图
modularmachinery:itemmodularium, 模块化合金锭
modularmachinery:itemconstructtool, 建造选择工具
modularmachinery:machine_projector, 机器结构投影仪
modularmachinery:blockcontroller, 机械控制器
modularmachinery:blockfactorycontroller, 工厂控制器
modularmachinery:blockcasing:0, 机械外壳
modularmachinery:blockcasing:1, 机械通风口
modularmachinery:blockcasing:2, 燃烧室外壳
modularmachinery:blockcasing:3, 机械齿轮箱
modularmachinery:blockcasing:4, 强化机械外壳
modularmachinery:blockcasing:5, 机械电路板
modularmachinery:blockinputbus:0, 微型物品输入仓
modularmachinery:blockinputbus:1, 小型物品输入仓
modularmachinery:blockinputbus:2, 中型物品输入仓
modularmachinery:blockinputbus:3, 强化物品输入仓
modularmachinery:blockinputbus:4, 大型物品输入仓
modularmachinery:blockinputbus:5, 巨型物品输入仓
modularmachinery:blockinputbus:6, 超级物品输入仓
modularmachinery:blockoutputbus:0, 微型物品输出仓
modularmachinery:blockoutputbus:1, 小型物品输出仓
modularmachinery:blockoutputbus:2, 中型物品输出仓
modularmachinery:blockoutputbus:3, 强化物品输出仓
modularmachinery:blockoutputbus:4, 大型物品输出仓
modularmachinery:blockoutputbus:5, 巨型物品输出仓
modularmachinery:blockoutputbus:6, 超级物品输出仓
modularmachinery:blockfluidinputhatch:0, 微型流体输入仓
modularmachinery:blockfluidinputhatch:1, 小型流体输入仓
modularmachinery:blockfluidinputhatch:2, 中型流体输入仓
modularmachinery:blockfluidinputhatch:3, 强化流体输入仓
modularmachinery:blockfluidinputhatch:4, 大型流体输入仓
modularmachinery:blockfluidinputhatch:5, 巨型流体输入仓
modularmachinery:blockfluidinputhatch:6, 超级流体输入仓
modularmachinery:blockfluidinputhatch:7, 真空流体输入仓
modularmachinery:blockfluidoutputhatch:0, 微型流体输出仓
modularmachinery:blockfluidoutputhatch:1, 小型流体输出仓
modularmachinery:blockfluidoutputhatch:2, 中型流体输出仓
modularmachinery:blockfluidoutputhatch:3, 强化流体输出仓
modularmachinery:blockfluidoutputhatch:4, 大型流体输出仓
modularmachinery:blockfluidoutputhatch:5, 巨型流体输出仓
modularmachinery:blockfluidoutputhatch:6, 超级流体输出仓
modularmachinery:blockfluidoutputhatch:7, 真空流体输出仓
modularmachinery:blockenergyinputhatch:0, 微型能源输入仓
modularmachinery:blockenergyinputhatch:1, 小型能源输入仓
modularmachinery:blockenergyinputhatch:2, 中型能源输入仓
modularmachinery:blockenergyinputhatch:3, 强化能源输入仓
modularmachinery:blockenergyinputhatch:4, 大型能源输入仓
modularmachinery:blockenergyinputhatch:5, 巨型能源输入仓
modularmachinery:blockenergyinputhatch:6, 超级能源输入仓
modularmachinery:blockenergyinputhatch:7, 终极能源输入仓
modularmachinery:blockenergyoutputhatch:0, 微型能源输出仓
modularmachinery:blockenergyoutputhatch:1, 小型能源输出仓
modularmachinery:blockenergyoutputhatch:2, 中型能源输出仓
modularmachinery:blockenergyoutputhatch:3, 强化能源输出仓
modularmachinery:blockenergyoutputhatch:4, 大型能源输出仓
modularmachinery:blockenergyoutputhatch:5, 巨型能源输出仓
modularmachinery:blockenergyoutputhatch:6, 超级能源输出仓
modularmachinery:blockenergyoutputhatch:7, 终极能源输出仓
modularmachinery:blocksmartinterface:0, 智能数据接口（数值）
modularmachinery:blockparallelcontroller:0, §a并行控制器
modularmachinery:blockparallelcontroller:1, §6强化并行控制器
modularmachinery:blockparallelcontroller:2, §b精英并行控制器
modularmachinery:blockparallelcontroller:3, §5超级并行控制器
modularmachinery:blockparallelcontroller:4, §c终极并行控制器
modularmachinery:blockupgradebus:0, §a升级总线
modularmachinery:blockupgradebus:1, §6强化升级总线
modularmachinery:blockupgradebus:2, §b精英升级总线
modularmachinery:blockupgradebus:3, §5超级升级总线
modularmachinery:blockupgradebus:4, §e终极升级总线
modularmachinery:blockmeitemoutputbus, ME机械物品输出总线
